Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus,Mes,Mes_nombre
07/02/2022,00:32:03,3.4,15.6505,-96.8648,12.8,"32 km al SURESTE de PUERTO ESCONDIDO, OAX",07/02/2022,06:32:03,revisado,2,febrero
05/05/2010,16:37:13,4.1,16.33,-98.29,5,"25 km al OESTE de PINOTEPA NACIONAL, OAX",05/05/2010,21:37:13,revisado,5,mayo
30/07/2018,14:35:30,3.5,16.222,-97.9912,3,"15 km al SURESTE de PINOTEPA NACIONAL, OAX",30/07/2018,19:35:30,revisado,7,julio
13/12/2018,14:09:10,3.4,20.5668,-99.6203,9.5,"24 km al SURESTE de CADEREYTA, QRO",13/12/2018,20:09:10,revisado,12,diciembre
08/05/2015,19:07:21,3.8,17.638,-94.7043,140.7,"36 km al SUR de JALTIPAN DE MORELOS, VER",09/05/2015,00:07:21,revisado,5,mayo
10/12/2018,09:46:58,3.4,19.4663,-103.917,32.5,"29 km al NOROESTE de VILLA DE ALVAREZ, COL",10/12/2018,15:46:58,revisado,12,diciembre
30/03/2020,00:42:35,3.7,16.4455,-98.92,4.9,"61 km al SUROESTE de OMETEPEC, GRO",30/03/2020,06:42:35,revisado,3,marzo
30/01/2018,12:41:58,3.7,16.0347,-95.3855,57.2,"26 km al SUROESTE de SALINA CRUZ, OAX",30/01/2018,18:41:58,revisado,1,enero
12/12/2023,13:34:39,3.9,17.861,-97.9838,58,"23 km al NOROESTE de H HUAJUAPAN DE LEON, OAX",12/12/2023,19:34:39,revisado,12,diciembre
06/04/2018,11:36:51,3.8,16.9973,-99.5118,39.7,"26 km al NOROESTE de SAN MARCOS, GRO",06/04/2018,16:36:51,revisado,4,abril
08/12/2022,06:21:40,3.5,19.4617,-102.505,3,"11 km al SUROESTE de PERIBAN, MICH",08/12/2022,12:21:40,revisado,12,diciembre
11/03/2016,20:34:17,3.8,14.4727,-93.4465,119.8,"123 km al SUROESTE de MAPASTEPEC, CHIS",12/03/2016,02:34:17,revisado,3,marzo
11/11/2012,22:25:19,3.6,13.9595,-92.562,15,"91 km al SUROESTE de CD HIDALGO, CHIS",12/11/2012,04:25:19,revisado,11,noviembre
02/05/2011,14:55:39,3.5,14.27,-92.42,16,"54 km al SUROESTE de CD HIDALGO, CHIS",02/05/2011,19:55:39,revisado,5,mayo
30/01/2019,02:05:35,3.6,20.1492,-106.036,16.1,"98 km al SUROESTE de PUERTO VALLARTA, JAL",30/01/2019,08:05:35,revisado,1,enero
29/01/2015,02:10:22,3.7,16.453,-98.5855,12.7,"32 km al SUROESTE de OMETEPEC, GRO",29/01/2015,08:10:22,revisado,1,enero
20/12/2024,15:38:19,3.2,16.991,-100.143,45.5,"6 km al SUROESTE de COYUCA DE BENITEZ, GRO ",20/12/2024,21:38:19,verificado,12,diciembre
15/04/2011,19:05:47,3.1,14.57,-91.49,17,"72 km al ESTE de CD HIDALGO, CHIS",16/04/2011,00:05:47,revisado,4,abril
10/06/2013,21:36:34,4,16.1683,-94.4273,96.4,"55 km al SURESTE de UNION HIDALGO, OAX",11/06/2013,02:36:34,revisado,6,junio
26/05/2023,10:48:52,3.9,27.5247,-111.538,10,"75 km al NORESTE de SANTA ROSALIA, BCS",26/05/2023,16:48:52,revisado,5,mayo
16/02/2022,22:31:37,3.4,18.2813,-101.487,16.1,"71 km al NORTE de ZIHUATANEJO, GRO",17/02/2022,04:31:37,revisado,2,febrero
23/08/2017,23:05:40,4.2,17.2028,-100.378,37.5,"6 km al ESTE de ATOYAC DE ALVAREZ, GRO",24/08/2017,04:05:40,revisado,8,agosto
17/10/2022,02:03:35,3.2,16.445,-98.5652,16.4,"31 km al SUROESTE de OMETEPEC, GRO",17/10/2022,07:03:35,revisado,10,octubre
25/09/2018,22:38:20,3.4,14.7683,-92.5442,88.1,"34 km al SUROESTE de TAPACHULA, CHIS",26/09/2018,03:38:20,revisado,9,septiembre
13/10/2023,02:49:29,3.7,15.5718,-95.0362,23.8,"70 km al SUR de SALINA CRUZ, OAX",13/10/2023,08:49:29,revisado,10,octubre
26/10/2016,23:40:23,3.8,16.848,-97.63,14.8,"47 km al SUR de H TLAXIACO, OAX",27/10/2016,04:40:23,revisado,10,octubre
26/01/2024,02:57:08,3.4,19.2208,-102.888,16,"6 km al NOROESTE de TEPALCATEPEC, MICH",26/01/2024,08:57:08,revisado,1,enero
29/08/2017,03:27:44,3.4,17.7615,-103.599,10,"121 km al SUROESTE de COALCOMAN, MICH",29/08/2017,08:27:44,revisado,8,agosto
20/09/2017,15:26:50,4,15.6855,-94.8615,27.4,"66 km al SURESTE de SALINA CRUZ, OAX",20/09/2017,20:26:50,revisado,9,septiembre
14/11/2021,19:59:37,3.4,18.1977,-103.355,13.5,"67 km al SUROESTE de COALCOMAN, MICH",15/11/2021,01:59:37,revisado,11,noviembre
02/10/2022,12:10:22,3.5,18.1423,-103.047,4.1,"71 km al SUR de COALCOMAN, MICH",02/10/2022,17:10:22,revisado,10,octubre
20/10/2021,15:10:56,3.7,17.4337,-95.3908,43.7,"62 km al SUR de J RODRIGUEZ CLARA, VER",20/10/2021,20:10:56,revisado,10,octubre
24/10/2022,06:07:21,3.5,18.0937,-103.248,5,"76 km al SUR de COALCOMAN, MICH",24/10/2022,11:07:21,revisado,10,octubre
10/06/2011,08:13:22,4.9,16.02,-98.6,4,"68 km al SUROESTE de PINOTEPA NACIONAL, OAX",10/06/2011,13:13:22,revisado,6,junio
18/09/2024,11:04:33,1.7,23.01,-109.74,11.2,"6 km al SUROESTE de SAN JOSE DEL CABO, BCS ",18/09/2024,17:04:33,verificado,9,septiembre
17/08/2005,19:52:07,4.3,14.7,-93.04,20,"79 km al SUROESTE de HUIXTLA, CHIS",18/08/2005,00:52:07,revisado,8,agosto
18/08/2017,09:46:09,3.3,16.2305,-98.4082,5,"40 km al SUROESTE de PINOTEPA NACIONAL, OAX",18/08/2017,14:46:09,revisado,8,agosto
27/12/2020,17:49:28,3.4,16.2443,-98.1397,11.8,"14 km al SUROESTE de PINOTEPA NACIONAL, OAX",27/12/2020,23:49:28,revisado,12,diciembre
10/06/2021,18:06:58,3.4,17.1082,-100.113,25.7,"11 km al NORTE de COYUCA DE BENITEZ, GRO",10/06/2021,23:06:58,revisado,6,junio
29/08/2011,02:50:23,3.7,17.02,-99.91,30,"17 km al NORTE de ACAPULCO, GRO",29/08/2011,07:50:23,revisado,8,agosto
15/03/2011,01:15:50,3.6,31.52,-117.01,7,"48 km al SUROESTE de RODOLFO SANCHEZ T(MRO), BC",15/03/2011,07:15:50,revisado,3,marzo
21/11/2018,14:06:12,3.2,16.1987,-98.1318,13.2,"18 km al SUROESTE de PINOTEPA NACIONAL, OAX",21/11/2018,20:06:12,revisado,11,noviembre
19/02/2022,22:25:22,3.5,16.8467,-98.5033,41.6,"21 km al NOROESTE de OMETEPEC, GRO",20/02/2022,04:25:22,revisado,2,febrero
09/09/2024,05:24:20,2.5,23.02,-109.76,10.4,"7 km al SUROESTE de SAN JOSE DEL CABO, BCS ",09/09/2024,11:24:20,verificado,9,septiembre
12/12/2023,11:13:06,3.7,30.7168,-114.063,10,"81 km al SURESTE de SAN FELIPE, BC",12/12/2023,17:13:06,revisado,12,diciembre
01/11/2015,01:27:50,4.3,14.2033,-92.1848,56.8,"53 km al SUR de CD HIDALGO, CHIS",01/11/2015,07:27:50,revisado,11,noviembre
06/09/2013,22:18:17,3.9,13.9622,-92.1798,10,"79 km al SUR de CD HIDALGO, CHIS",07/09/2013,03:18:17,revisado,9,septiembre
19/03/2022,10:29:26,3.7,15.7888,-96.0555,5,"9 km al ESTE de CRUCECITA, OAX",19/03/2022,16:29:26,revisado,3,marzo
15/07/2018,21:34:26,3.7,16.515,-94.614,100.9,"23 km al ESTE de UNION HIDALGO, OAX",16/07/2018,02:34:26,revisado,7,julio
11/03/1979,02:46:31,4.1,15.56,-94.48,21,"97 km al SUROESTE de TONALA, CHIS",11/03/1979,08:46:31,revisado,3,marzo
04/07/2021,05:59:45,4,15.6228,-93.6505,74.8,"48 km al OESTE de PIJIJIAPAN, CHIS",04/07/2021,10:59:45,revisado,7,julio
31/08/2023,00:15:56,3.2,15.9443,-97.0742,29.4,"9 km al NORTE de PUERTO ESCONDIDO, OAX",31/08/2023,06:15:56,revisado,8,agosto
24/05/2021,11:03:00,3.6,16.5227,-95.3508,16.1,"25 km al NOROESTE de TEHUANTEPEC, OAX",24/05/2021,16:03:00,revisado,5,mayo
28/04/2019,06:20:40,3.7,15.9012,-95.0625,13.8,"34 km al SURESTE de SALINA CRUZ, OAX",28/04/2019,11:20:40,revisado,4,abril
27/07/2018,12:47:28,3.3,19.2837,-103.952,36.7,"18 km al NOROESTE de COQUIMATLAN, COL",27/07/2018,17:47:28,revisado,7,julio
26/01/2020,17:10:35,3.6,19.4797,-102.087,18.5,"6 km al NOROESTE de URUAPAN, MICH",26/01/2020,23:10:35,revisado,1,enero
22/07/2020,01:53:16,3.8,15.5648,-94.7075,18,"86 km al SURESTE de SALINA CRUZ, OAX",22/07/2020,06:53:16,revisado,7,julio
12/03/2018,22:06:48,3.5,18.1213,-103.264,8.7,"73 km al SUR de COALCOMAN, MICH",13/03/2018,04:06:48,revisado,3,marzo
28/11/2018,14:11:33,3.3,16.3015,-97.851,7.9,"22 km al ESTE de PINOTEPA NACIONAL, OAX",28/11/2018,20:11:33,revisado,11,noviembre
27/03/2024,09:40:19,3.4,19.5835,-105.239,29.3,"81 km al NOROESTE de CIHUATLAN, JAL",27/03/2024,15:40:19,revisado,3,marzo
01/06/2021,12:32:36,3.7,15.8482,-92.7442,195,"48 km al NORESTE de MAPASTEPEC, CHIS",01/06/2021,17:32:36,revisado,6,junio
11/10/2017,02:51:14,3.8,14.9255,-94.1617,16.2,"132 km al SUROESTE de PIJIJIAPAN, CHIS",11/10/2017,07:51:14,revisado,10,octubre
09/05/2022,04:19:52,3.6,13.9292,-93.0525,10,"128 km al SUROESTE de CD HIDALGO, CHIS",09/05/2022,09:19:52,revisado,5,mayo
13/06/2022,08:03:39,3.2,19.4292,-103.919,28.8,"26 km al NOROESTE de VILLA DE ALVAREZ, COL",13/06/2022,13:03:39,revisado,6,junio
22/03/2019,05:46:43,3.5,16.219,-98.585,12.1,"55 km al SUROESTE de OMETEPEC, GRO",22/03/2019,11:46:43,revisado,3,marzo
20/12/2017,18:19:02,3.5,16.7463,-99.4825,5.9,"11 km al SUROESTE de SAN MARCOS, GRO",21/12/2017,00:19:02,revisado,12,diciembre
09/06/1978,17:15:19,3,32.09,-88.58,10,"1108 km al NORESTE de H MATAMOROS, TAMS",09/06/1978,23:15:19,revisado,6,junio
24/06/2017,05:06:08,3.8,24.5327,-108.023,30.5,"41 km al SUROESTE de NAVOLATO, SIN",24/06/2017,10:06:08,revisado,6,junio
26/04/2008,02:25:53,4.1,16.18,-97.32,7,"22 km al NORESTE de RIO GRANDE, OAX",26/04/2008,07:25:53,revisado,4,abril
03/10/2014,05:21:03,3.5,14.6663,-92.5485,84.8,"41 km al SUROESTE de TAPACHULA, CHIS",03/10/2014,10:21:03,revisado,10,octubre
21/08/2020,13:54:08,3.8,15.9132,-92.8905,206.8,"42 km al NORESTE de PIJIJIAPAN, CHIS",21/08/2020,18:54:08,revisado,8,agosto
11/08/2019,07:55:44,3.6,16.3295,-98.2463,15.6,"21 km al OESTE de PINOTEPA NACIONAL, OAX",11/08/2019,12:55:44,revisado,8,agosto
01/08/2021,09:03:25,3.6,18.2073,-101.332,50.6,"65 km al SUROESTE de HUETAMO, MICH",01/08/2021,14:03:25,revisado,8,agosto
09/12/2021,03:05:39,3.8,15.3512,-94.6917,17.5,"107 km al SURESTE de SALINA CRUZ, OAX",09/12/2021,09:05:39,revisado,12,diciembre
28/11/2022,00:50:53,3.4,31.5192,-115.6,6.8,"91 km al NOROESTE de SAN FELIPE, BC",28/11/2022,06:50:53,revisado,11,noviembre
18/10/2016,03:44:48,3.4,16.2782,-98.0537,8.5,"7 km al SUR de PINOTEPA NACIONAL, OAX",18/10/2016,08:44:48,revisado,10,octubre
12/04/2021,20:50:29,3.9,15.8193,-93.9167,20,"34 km al SUROESTE de TONALA, CHIS",13/04/2021,01:50:29,revisado,4,abril
05/04/2012,10:54:12,3.8,16.4617,-98.4197,10.8,"25 km al SUR de OMETEPEC, GRO",05/04/2012,15:54:12,revisado,4,abril
28/11/2015,03:22:09,3.8,26.2587,-110.725,16,"68 km al NORESTE de LORETO, BCS",28/11/2015,09:22:09,revisado,11,noviembre
20/01/2022,00:20:46,3.3,17.1442,-101.271,16.5,"43 km al SUR de PETATLAN, GRO",20/01/2022,06:20:46,revisado,1,enero
26/01/2022,07:37:33,3.8,17.6343,-103.741,15.5,"140 km al SUROESTE de COALCOMAN, MICH",26/01/2022,13:37:33,revisado,1,enero
19/11/2023,14:24:59,3.7,14.0227,-93.1545,10,"130 km al SUROESTE de CD HIDALGO, CHIS",19/11/2023,20:24:59,revisado,11,noviembre
06/07/2022,08:57:14,3.8,15.9115,-94.9593,16.7,"39 km al SURESTE de SALINA CRUZ, OAX",06/07/2022,13:57:14,revisado,7,julio
24/12/2017,08:50:34,3.9,18.218,-102.341,15,"20 km al NORTE de LA MIRA, MICH",24/12/2017,14:50:34,revisado,12,diciembre
11/02/2020,06:17:09,3.2,15.9523,-97.6528,14.7,"24 km al SUROESTE de RIO GRANDE, OAX",11/02/2020,12:17:09,revisado,2,febrero
07/01/2019,12:43:46,3.6,18.6613,-106.342,10.1,"198 km al SUROESTE de CIHUATLAN, JAL",07/01/2019,18:43:46,revisado,1,enero
23/01/2020,03:45:27,3.7,19.4792,-102.139,32.6,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",23/01/2020,09:45:27,revisado,1,enero
24/07/2020,14:55:18,3.3,16.9128,-100.382,8.4,"33 km al SUROESTE de COYUCA DE BENITEZ, GRO",24/07/2020,19:55:18,revisado,7,julio
20/09/2019,03:06:54,4.3,15.54,-98.09,15.9,"87 km al SUROESTE de RIO GRANDE, OAX",20/09/2019,08:06:54,revisado,9,septiembre
04/12/2019,17:34:34,3.3,15.962,-98.2237,16.1,"46 km al SUROESTE de PINOTEPA NACIONAL, OAX",04/12/2019,23:34:34,revisado,12,diciembre
28/08/2010,14:01:17,3.7,14.77,-93.78,17,"118 km al SUROESTE de PIJIJIAPAN, CHIS",28/08/2010,19:01:17,revisado,8,agosto
24/12/2020,21:20:00,3.8,15.4527,-94.997,16.7,"83 km al SUR de SALINA CRUZ, OAX",25/12/2020,03:20:00,revisado,12,diciembre
02/05/2012,08:04:16,4.1,16.001,-98.5507,6.6,"65 km al SUROESTE de PINOTEPA NACIONAL, OAX",02/05/2012,13:04:16,revisado,5,mayo
02/09/2024,19:52:15,3.9,16.08,-95.13,51.4,"13 km al SURESTE de SALINA CRUZ, OAX ",03/09/2024,01:52:15,verificado,9,septiembre
07/01/2018,20:40:20,3.8,17.3012,-100.611,40.1,"9 km al NORTE de TECPAN, GRO",08/01/2018,02:40:20,revisado,1,enero
02/02/2021,16:34:58,3.5,15.993,-97.6472,16.3,"23 km al OESTE de RIO GRANDE, OAX",02/02/2021,22:34:58,revisado,2,febrero
08/05/2020,06:17:44,3.6,16.4763,-95.0008,11.7,"5 km al NORESTE de JUCHITAN DE ZARAGOZA, OAX",08/05/2020,11:17:44,revisado,5,mayo
07/03/2015,02:24:06,4,15.526,-93.2855,102.4,"20 km al SUROESTE de PIJIJIAPAN, CHIS",07/03/2015,08:24:06,revisado,3,marzo
22/01/2015,00:42:58,3.7,15.6813,-97.2735,3.2,"30 km al SUROESTE de PUERTO ESCONDIDO, OAX",22/01/2015,06:42:58,revisado,1,enero
29/09/2017,22:29:45,3.8,15.1752,-94.6235,16.1,"127 km al SURESTE de SALINA CRUZ, OAX",30/09/2017,03:29:45,revisado,9,septiembre
01/06/2021,04:15:18,3.7,19.5713,-102.192,12.3,"17 km al SUROESTE de PARACHO, MICH",01/06/2021,09:15:18,revisado,6,junio
14/10/2016,22:10:33,3.6,17.2672,-95.3882,111.4,"57 km al NOROESTE de MATIAS ROMERO, OAX",15/10/2016,03:10:33,revisado,10,octubre
08/06/2021,06:31:15,1.5,22.7665,-102.528,2,"2 km al NOROESTE de GUADALUPE, ZAC",08/06/2021,11:31:15,revisado,6,junio
31/01/2016,05:14:49,3.6,15.9482,-97.493,25.6,"9 km al SUROESTE de RIO GRANDE, OAX",31/01/2016,11:14:49,revisado,1,enero
01/03/2019,05:24:03,3.6,16.3117,-95.1355,84.1,"10 km al ESTE de S BLAS ATEMPA, OAX",01/03/2019,11:24:03,revisado,3,marzo
03/07/2014,18:02:05,3.6,14.055,-92.0132,20,"71 km al SUR de CD HIDALGO, CHIS",03/07/2014,23:02:05,revisado,7,julio
10/04/2020,20:29:47,3.4,16.5507,-98.1132,29.5,"24 km al NOROESTE de PINOTEPA NACIONAL, OAX",11/04/2020,01:29:47,revisado,4,abril
07/02/2020,21:55:16,3.6,18.2372,-101.929,16.7,"39 km al NORESTE de LAS GUACAMAYAS, MICH",08/02/2020,03:55:16,revisado,2,febrero
07/09/2024,07:21:29,1.5,23.02,-109.74,10.8,"6 km al SUROESTE de SAN JOSE DEL CABO, BCS ",07/09/2024,13:21:29,verificado,9,septiembre
30/09/2008,05:36:17,3.8,17.33,-100.94,14,"35 km al NOROESTE de TECPAN, GRO",30/09/2008,10:36:17,revisado,9,septiembre
10/03/2018,14:01:45,3.3,15.9928,-98.1075,5,"39 km al SUR de PINOTEPA NACIONAL, OAX",10/03/2018,20:01:45,revisado,3,marzo
31/07/2012,09:16:24,3.7,17.3493,-100.878,28.9,"30 km al NOROESTE de TECPAN, GRO",31/07/2012,14:16:24,revisado,7,julio
08/10/2024,20:24:41,3.8,15.18,-92.63,127.3,"19 km al NOROESTE de HUIXTLA, CHIS ",09/10/2024,02:24:41,verificado,10,octubre
10/11/2021,23:49:07,3.6,15.354,-94.7895,18.8,"101 km al SURESTE de SALINA CRUZ, OAX",11/11/2021,05:49:07,revisado,11,noviembre
06/08/2020,03:43:20,3.3,16.0488,-97.2512,28,"20 km al ESTE de RIO GRANDE, OAX",06/08/2020,08:43:20,revisado,8,agosto
16/11/2019,13:44:45,4.1,16.1503,-98.784,16.1,"71 km al SUROESTE de OMETEPEC, GRO",16/11/2019,19:44:45,revisado,11,noviembre
23/06/2018,00:38:59,3.4,16.2625,-98.1238,12.4,"12 km al SUROESTE de PINOTEPA NACIONAL, OAX",23/06/2018,05:38:59,revisado,6,junio
18/10/2023,05:55:57,3.2,17.622,-101.16,46.2,"15 km al NORESTE de PETATLAN, GRO",18/10/2023,11:55:57,revisado,10,octubre
27/02/2023,18:11:23,3.5,18.1295,-103.408,14.4,"76 km al SUROESTE de COALCOMAN, MICH",28/02/2023,00:11:23,revisado,2,febrero
11/07/2009,18:34:23,3.8,19.42,-103.83,96,"20 km al NOROESTE de VILLA DE ALVAREZ, COL",11/07/2009,23:34:23,revisado,7,julio
25/05/2018,10:16:24,3.9,16.4943,-95.11,74,"8 km al SUR de CD IXTEPEC, OAX",25/05/2018,15:16:24,revisado,5,mayo
27/03/2011,00:20:55,5.3,14.2,-92.74,20,"83 km al SUROESTE de CD HIDALGO, CHIS",27/03/2011,06:20:55,revisado,3,marzo
19/06/2024,18:59:06,3.2,20.05,-104.95,3.8,"68 km al SURESTE de PUERTO VALLARTA, JAL ",20/06/2024,00:59:06,verificado,6,junio
24/03/2013,21:57:22,4.1,14.569,-93.5403,35.7,"119 km al SUROESTE de MAPASTEPEC, CHIS",25/03/2013,03:57:22,revisado,3,marzo
22/04/2019,06:20:31,3.7,14.8507,-93.2505,17.8,"76 km al SUROESTE de MAPASTEPEC, CHIS",22/04/2019,11:20:31,revisado,4,abril
03/04/2012,15:17:27,3.8,15.7625,-94.6592,22.5,"74 km al SURESTE de SALINA CRUZ, OAX",03/04/2012,20:17:27,revisado,4,abril
02/06/2020,04:36:14,3.4,17.045,-98.9005,41.5,"59 km al NORESTE de SAN MARCOS, GRO",02/06/2020,09:36:14,revisado,6,junio
27/02/2016,04:15:17,3.9,15.5293,-94.8298,54.9,"82 km al SURESTE de SALINA CRUZ, OAX",27/02/2016,10:15:17,revisado,2,febrero
07/10/2017,01:58:34,3.4,18.8182,-102.794,17.5,"39 km al ESTE de COALCOMAN, MICH",07/10/2017,06:58:34,revisado,10,octubre
01/03/2021,03:09:37,3.7,17.0245,-95.979,38.8,"53 km al ESTE de TLACOLULA, OAX",01/03/2021,09:09:37,revisado,3,marzo
26/10/2018,20:32:17,3.5,16.5088,-95.2478,70.1,"17 km al SUROESTE de CD IXTEPEC, OAX",27/10/2018,01:32:17,revisado,10,octubre
24/09/2022,03:16:56,3.8,16.028,-95.1617,5.4,"17 km al SUR de SALINA CRUZ, OAX",24/09/2022,08:16:56,revisado,9,septiembre
29/08/2018,18:52:57,3.9,15.264,-94.6278,16.3,"118 km al SURESTE de SALINA CRUZ, OAX",29/08/2018,23:52:57,revisado,8,agosto
07/11/2024,10:46:23,3.7,18.749,-106.755,10,"237 km al OESTE de CIHUATLAN, JAL ",07/11/2024,16:46:23,verificado,11,noviembre
14/01/2024,16:24:07,3.2,16.795,-100.422,5,"43 km al SUROESTE de COYUCA DE BENITEZ, GRO",14/01/2024,22:24:07,revisado,1,enero
01/05/2020,03:02:17,3.7,17.1093,-94.5187,126.7,"62 km al NORESTE de MATIAS ROMERO, OAX",01/05/2020,08:02:17,revisado,5,mayo
28/04/2021,05:39:06,3.5,16.7155,-94.9738,4.7,"19 km al SURESTE de MATIAS ROMERO, OAX",28/04/2021,10:39:06,revisado,4,abril
19/05/2021,13:49:04,3.5,19.4547,-104.425,42,"16 km al SUR de CASIMIRO CASTILLO, JAL",19/05/2021,18:49:04,revisado,5,mayo
22/12/2007,05:14:47,3.5,16.59,-99.37,17,"23 km al SUR de SAN MARCOS, GRO",22/12/2007,11:14:47,revisado,12,diciembre
29/01/1995,06:21:32,4.5,14.54,-94.48,5,"186 km al SUROESTE de PIJIJIAPAN, CHIS",29/01/1995,12:21:32,revisado,1,enero
23/08/2022,21:19:47,3.5,16.745,-99.7925,11.8,"18 km al SURESTE de ACAPULCO, GRO",24/08/2022,02:19:47,revisado,8,agosto
18/06/1998,02:48:05,3.7,16.18,-97.58,7,"24 km al NOROESTE de RIO GRANDE, OAX",18/06/1998,07:48:05,revisado,6,junio
28/11/2019,11:09:36,3.9,16.9658,-93.936,174.3,"38 km al NOROESTE de CINTALAPA, CHIS",28/11/2019,17:09:36,revisado,11,noviembre
20/06/2023,02:25:51,3.4,17.2942,-100.526,47,"14 km al NOROESTE de ATOYAC DE ALVAREZ, GRO",20/06/2023,08:25:51,revisado,6,junio
18/12/2022,06:53:22,3.2,31.339,-115.715,10.3,"73 km al NORESTE de VICENTE GUERRERO, BC",18/12/2022,12:53:22,revisado,12,diciembre
14/06/2017,02:49:43,4.1,14.6355,-92.1507,101,"5 km al SUR de CD HIDALGO, CHIS",14/06/2017,07:49:43,revisado,6,junio
10/12/2022,11:34:10,3.5,18.8293,-103.664,6.5,"24 km al SURESTE de TECOMAN, COL",10/12/2022,17:34:10,revisado,12,diciembre
28/01/2017,01:25:50,3.4,15.9992,-98.7985,16.3,"86 km al SUROESTE de OMETEPEC, GRO",28/01/2017,07:25:50,revisado,1,enero
03/10/2017,08:45:23,3.9,15.0067,-94.0117,26.7,"114 km al SUROESTE de PIJIJIAPAN, CHIS",03/10/2017,13:45:23,revisado,10,octubre
14/05/2019,01:36:03,4,15.0017,-93.171,60.5,"57 km al SUROESTE de MAPASTEPEC, CHIS",14/05/2019,06:36:03,revisado,5,mayo
17/12/2017,11:49:01,3.6,19.3333,-103.925,10,"19 km al NOROESTE de COQUIMATLAN, COL",17/12/2017,17:49:01,revisado,12,diciembre
30/04/2016,16:38:37,3.3,16.2875,-98.157,21.7,"13 km al SUROESTE de PINOTEPA NACIONAL, OAX",30/04/2016,21:38:37,revisado,4,abril
22/08/2020,13:24:06,3.7,17.8043,-101.807,22,"32 km al NOROESTE de ZIHUATANEJO, GRO",22/08/2020,18:24:06,revisado,8,agosto
04/07/2022,03:07:45,3.2,31.4032,-115.523,5.6,"78 km al NOROESTE de SAN FELIPE, BC",04/07/2022,08:07:45,revisado,7,julio
19/07/2017,05:51:34,3.7,15.9358,-93.8938,95.8,"22 km al SUROESTE de TONALA, CHIS",19/07/2017,10:51:34,revisado,7,julio
13/08/2018,07:55:14,3.7,16.4193,-95.4312,55.5,"23 km al NOROESTE de TEHUANTEPEC, OAX",13/08/2018,12:55:14,revisado,8,agosto
15/02/2016,23:26:03,4,16.7172,-95.1758,96.3,"19 km al NOROESTE de CD IXTEPEC, OAX",16/02/2016,05:26:03,revisado,2,febrero
19/02/2018,08:53:08,3.7,17.5727,-96.4882,58,"60 km al NORESTE de STA LUCIA DEL CAMINO, OAX",19/02/2018,14:53:08,revisado,2,febrero
06/06/2019,01:07:17,3.3,16.2358,-98.1135,12.8,"13 km al SUROESTE de PINOTEPA NACIONAL, OAX",06/06/2019,06:07:17,revisado,6,junio
01/06/1982,17:13:11,4.1,13.55,-91.95,33,"127 km al SUR de CD HIDALGO, CHIS",01/06/1982,23:13:11,revisado,6,junio
08/08/2019,15:02:01,3.6,16.231,-96.9793,11.2,"42 km al NORTE de PUERTO ESCONDIDO, OAX",08/08/2019,20:02:01,revisado,8,agosto
03/07/2024,17:49:41,3.6,19.18,-104.03,10,"23 km al OESTE de COQUIMATLAN, COL ",03/07/2024,23:49:41,verificado,7,julio
25/09/1995,04:40:23,4.5,23.53,-102.87,10,"37 km al SURESTE de RIO GRANDE, ZAC",25/09/1995,10:40:23,revisado,9,septiembre
19/09/2013,08:16:41,3.6,16.324,-98.4832,16.1,"41 km al SUR de OMETEPEC, GRO",19/09/2013,13:16:41,revisado,9,septiembre
30/11/2022,06:08:04,3.3,31.4135,-115.532,5.7,"79 km al NOROESTE de SAN FELIPE, BC",30/11/2022,12:08:04,revisado,11,noviembre
21/05/2024,03:23:55,3.8,15.17,-94.29,16.1,"116 km al SUROESTE de TONALA, CHIS ",21/05/2024,09:23:55,verificado,5,mayo
29/05/2020,02:30:08,3.4,19.274,-104.154,6.6,"30 km al NORESTE de MANZANILLO, COL",29/05/2020,07:30:08,revisado,5,mayo
17/01/2023,01:21:12,4,15.6987,-96.4715,27.9,"5 km al SUR de S PEDRO POCHUTLA, OAX",17/01/2023,07:21:12,revisado,1,enero
12/10/1995,20:00:12,4.5,16.1,-98.92,5,"85 km al SUROESTE de OMETEPEC, GRO",13/10/1995,02:00:12,revisado,10,octubre
13/04/2023,16:43:53,3.7,30.6257,-114.387,3.8,"62 km al SURESTE de SAN FELIPE, BC",13/04/2023,22:43:53,revisado,4,abril
25/08/2022,04:53:42,3.9,15.432,-94.8297,35.3,"92 km al SURESTE de SALINA CRUZ, OAX",25/08/2022,09:53:42,revisado,8,agosto
20/02/2016,11:11:18,3.5,16.5452,-99.0125,11.6,"49 km al SURESTE de SAN MARCOS, GRO",20/02/2016,17:11:18,revisado,2,febrero
21/08/2024,02:37:40,3.4,30.91,-116.24,13.1,"32 km al NOROESTE de VICENTE GUERRERO, BC ",21/08/2024,08:37:40,verificado,8,agosto
17/05/2018,01:18:06,3.2,15.9787,-97.5512,16.4,"13 km al SUROESTE de RIO GRANDE, OAX",17/05/2018,06:18:06,revisado,5,mayo
16/03/2015,23:24:09,3.1,16.277,-98.1478,16.1,"12 km al SUROESTE de PINOTEPA NACIONAL, OAX",17/03/2015,05:24:09,revisado,3,marzo
16/11/2010,08:11:49,3.9,17.22,-99.51,45,"37 km al SUR de CHILPANCINGO, GRO",16/11/2010,14:11:49,revisado,11,noviembre
